index,model_id,fine_grained_class,coarse_grained_class,empty_struct_obj,nyuv2_40class,wnsynsetid,wnsynsetkey,active
2231,s__678,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,1
2232,s__679,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,1
2233,s__680,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2234,s__681,stand,stand,2,night_stand,n04301000,stand.n.04,1
2235,s__682,stand,stand,2,night_stand,n04301000,stand.n.04,1
2236,s__683,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
2237,s__684,stand,stand,2,night_stand,n04301000,stand.n.04,1
2238,s__685,stand,stand,2,night_stand,n04301000,stand.n.04,1
2239,s__686,stand,stand,2,night_stand,n04301000,stand.n.04,1
2240,s__687,stand,stand,2,night_stand,n04301000,stand.n.04,1
2241,s__688,dining_table,table,2,table,n04379243,table.n.02,1
2242,s__689,dining_table,table,2,table,n04379243,table.n.02,1
2243,s__690,dining_table,table,2,table,n04379243,table.n.02,1
2244,s__691,dining_table,table,2,table,n04379243,table.n.02,1
2245,s__692,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
2246,s__693,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2247,s__694,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2248,s__695,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2249,s__696,dining_table,table,2,table,n04379243,table.n.02,1
2250,s__697,dining_table,table,2,table,n04379243,table.n.02,1
2251,s__698,dining_table,table,2,table,n04379243,table.n.02,1
2252,s__699,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
2253,s__700,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2254,s__701,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2255,s__702,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2256,s__703,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2257,s__704,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2258,s__705,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2259,s__706,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2260,s__707,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2261,s__708,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,1
2262,s__709,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,1
2263,s__710,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,1
2264,s__711,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,1
2265,s__712,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,1
2266,s__713,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,1
2267,s__714,desk,desk,2,desk,n03179701,desk.n.01,1
2268,s__715,dining_table,table,2,table,n04379243,table.n.02,1
2269,s__716,dining_table,table,2,table,n04379243,table.n.02,1
2270,s__717,dining_table,table,2,table,n04379243,table.n.02,1
2271,s__718,stand,stand,2,night_stand,n04301000,stand.n.04,1
2272,s__719,desk,desk,2,desk,n03179701,desk.n.01,1
2273,s__720,dining_table,table,2,table,n04379243,table.n.02,1
2274,s__721,desk,desk,2,desk,n03179701,desk.n.01,1
2275,s__722,desk,desk,2,desk,n03179701,desk.n.01,1
2276,s__723,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2277,s__724,chair,chair,2,chair,n03001627,chair.n.01,1
2278,s__725,chair,chair,2,chair,n03001627,chair.n.01,1
2279,s__726,chair,chair,2,chair,n03001627,chair.n.01,1
2280,s__727,chair,chair,2,chair,n03001627,chair.n.01,1
2281,s__728,hanger,hanger,2,cabinet,n03490884,hanger.n.02,1
2282,s__729,hanger,hanger,2,cabinet,n03490884,hanger.n.02,1
2283,s__730,hanger,hanger,2,cabinet,n03490884,hanger.n.02,1
2284,s__731,hanger,hanger,2,cabinet,n03490884,hanger.n.02,1
2285,s__732,hanger,hanger,2,cabinet,n03490884,hanger.n.02,1
2286,s__733,hanger,hanger,2,cabinet,n03490884,hanger.n.02,1
2287,s__734,desk,desk,2,desk,n03179701,desk.n.01,1
2288,s__735,dining_table,table,2,table,n04379243,table.n.02,1
2289,s__736,dining_table,table,2,table,n04379243,table.n.02,1
2290,s__737,dining_table,table,2,table,n04379243,table.n.02,1
2291,s__738,dining_table,table,2,table,n04379243,table.n.02,1
2292,s__739,dining_table,table,2,table,n04379243,table.n.02,1
2293,s__740,dining_table,table,2,table,n04379243,table.n.02,1
2294,s__741,dining_table,table,2,table,n04379243,table.n.02,1
2295,s__742,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
2296,s__743,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
2297,s__744,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
2298,s__745,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
2299,s__746,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
2300,s__747,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2301,s__748,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
2302,s__749,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2303,s__750,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2304,s__751,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2305,s__752,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2306,s__753,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2307,s__754,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2308,s__755,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2309,s__756,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2310,s__757,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,1
2311,s__758,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,1
2312,s__759,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,1
2313,s__760,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,1
2314,s__761,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,1
2315,s__762,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,1
2316,s__763,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,1
2317,s__764,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
2318,s__765,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
2319,s__766,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
2320,s__767,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
2321,s__768,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,1
2322,s__769,chair,chair,2,chair,n03001627,chair.n.01,1
2323,s__770,chair,chair,2,chair,n03001627,chair.n.01,1
2324,s__771,chair,chair,2,chair,n03001627,chair.n.01,1
2325,s__772,chair,chair,2,chair,n03001627,chair.n.01,1
2326,s__773,chair,chair,2,chair,n03001627,chair.n.01,1
2327,s__774,chair,chair,2,chair,n03001627,chair.n.01,1
2328,s__775,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,1
2329,s__776,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,1
2330,s__777,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2331,s__778,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2332,s__779,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
2333,s__780,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2334,s__781,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2335,s__782,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2336,s__783,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2337,s__784,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2338,s__785,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
2339,s__786,stand,stand,2,night_stand,n04301000,stand.n.04,1
2340,s__787,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
2341,s__788,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
2342,s__789,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2343,s__790,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2344,s__791,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2345,s__792,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2346,s__793,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2347,s__794,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2348,s__795,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2349,s__796,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2350,s__797,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
2351,s__798,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
2352,s__799,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
2353,s__800,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
2354,s__801,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
2355,s__802,chair,chair,2,chair,n03001627,chair.n.01,1
2356,s__803,chair,chair,2,chair,n03001627,chair.n.01,1
2357,s__804,chair,chair,2,chair,n03001627,chair.n.01,1
2358,s__805,chair,chair,2,chair,n03001627,chair.n.01,1
2359,s__806,desk,desk,2,desk,n03179701,desk.n.01,1
2360,s__807,chair,chair,2,chair,n03001627,chair.n.01,1
2361,s__808,chair,chair,2,chair,n03001627,chair.n.01,1
2362,s__809,chair,chair,2,chair,n03001627,chair.n.01,1
2363,s__810,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
2364,s__811,chair,chair,2,chair,n03001627,chair.n.01,1
2365,s__812,chair,chair,2,chair,n03001627,chair.n.01,1
2366,s__813,chair,chair,2,chair,n03001627,chair.n.01,1
2367,s__814,chair,chair,2,chair,n03001627,chair.n.01,1
2368,s__815,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2369,s__816,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2370,s__817,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2371,s__818,chair,chair,2,chair,n03001627,chair.n.01,1
2372,s__819,chair,chair,2,chair,n03001627,chair.n.01,1
2373,s__820,chair,chair,2,chair,n03001627,chair.n.01,1
2374,s__821,chair,chair,2,chair,n03001627,chair.n.01,1
2375,s__822,chair,chair,2,chair,n03001627,chair.n.01,1
2376,s__823,chair,chair,2,chair,n03001627,chair.n.01,1
2377,s__824,chair,chair,2,chair,n03001627,chair.n.01,1
2378,s__825,chair,chair,2,chair,n03001627,chair.n.01,1
2379,s__826,chair,chair,2,chair,n03001627,chair.n.01,1
2380,s__827,chair,chair,2,chair,n03001627,chair.n.01,1
2381,s__828,sink,sink,2,sink,n04223580,sink.n.01,1
2382,s__829,sink,sink,2,sink,n04223580,sink.n.01,1
2383,s__830,sink,sink,2,sink,n04223580,sink.n.01,1
2384,s__831,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
2385,s__832,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
2386,s__833,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
2387,s__834,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
2388,s__835,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
2389,s__836,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
2390,s__837,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
2391,s__838,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
2392,s__839,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
2393,s__840,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
2394,s__841,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
2395,s__842,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
2396,s__843,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
2397,s__844,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
2398,s__845,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
2399,s__846,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2400,s__847,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2401,s__848,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2402,s__849,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2403,s__850,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2404,s__851,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2405,s__852,stand,stand,2,night_stand,n04301000,stand.n.04,1
2406,s__853,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2407,s__854,stand,stand,2,night_stand,n04301000,stand.n.04,1
2408,s__855,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2409,s__856,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2410,s__857,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2411,s__858,stand,stand,2,night_stand,n04301000,stand.n.04,1
2412,s__859,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2413,s__860,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2414,s__861,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2415,s__862,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2416,s__863,stand,stand,2,night_stand,n04301000,stand.n.04,1
2417,s__864,stand,stand,2,night_stand,n04301000,stand.n.04,1
2418,s__865,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2419,s__866,stand,stand,2,night_stand,n04301000,stand.n.04,1
2420,s__867,stand,stand,2,night_stand,n04301000,stand.n.04,1
2421,s__868,range_hood_with_cabinet,kitchen_appliance,2,otherprop,n02933112,cabinet.n.01,1
2422,s__869,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01,1
2423,s__870,range_hood_with_cabinet,kitchen_appliance,2,otherprop,n02933112,cabinet.n.01,1
2424,s__871,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01,1
2425,s__872,range_hood_with_cabinet,kitchen_appliance,2,otherprop,n02933112,cabinet.n.01,1
2426,s__873,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01,1
2427,s__874,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01,1
2428,s__875,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2429,s__876,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2430,s__877,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2431,s__878,cart,cart,2,table,n03484083,handcart.n.01,1
2432,s__879,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01,1
2433,s__880,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01,1
2434,s__881,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
2435,s__882,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
2436,s__883,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
2437,s__884,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
2438,s__885,single_bed,bed,2,bed,n04222210,single_bed.n.01,1
2439,s__886,single_bed,bed,2,bed,n04222210,single_bed.n.01,1
2440,s__887,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,1
2441,s__888,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,1
2442,s__889,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,1
2443,s__890,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,1
2444,s__891,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,1
2445,s__892,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,1
2446,s__893,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
2447,s__894,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
2448,s__895,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2449,s__896,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2450,s__897,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2451,s__898,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2452,s__899,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2453,s__900,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2454,s__901,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2455,s__902,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2456,s__903,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2457,s__904,cart,cart,2,shelves,n03484083,handcart.n.01,1
2458,s__905,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2459,s__906,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2460,s__907,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2461,s__908,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2462,s__909,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2463,s__910,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2464,s__911,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2465,s__912,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2466,s__913,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2467,s__914,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2468,s__915,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2469,s__916,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2470,s__917,stand,stand,2,night_stand,n04301000,stand.n.04,1
2471,s__918,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2472,s__919,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2473,s__920,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2474,s__921,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2475,s__922,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2476,s__923,storage_bench,storage_bench,2,chair,n02828884,bench.n.01,1
2477,s__924,cart,cart,2,table,n03484083,handcart.n.01,1
2478,s__925,storage_bench,storage_bench,2,chair,n02828884,bench.n.01,1
2479,s__926,shelving,shelving,2,chair,n04190052,shelf.n.01,1
2480,s__927,shelving,shelving,2,chair,n04190052,shelf.n.01,1
2481,s__928,storage_bench,storage_bench,2,chair,n02828884,bench.n.01,1
2482,s__929,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2483,s__930,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2484,s__931,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2485,s__932,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2486,s__933,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2487,s__934,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2488,s__935,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2489,s__936,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2490,s__937,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2491,s__938,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2492,s__939,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2493,s__940,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2494,s__941,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2495,s__942,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2496,s__943,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2497,s__944,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2498,s__945,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2499,s__946,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2500,s__947,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2501,s__948,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2502,s__949,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2503,s__950,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2504,s__951,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2505,s__952,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2506,s__953,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2507,s__954,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2508,s__955,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2509,s__956,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2510,s__957,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2511,s__958,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2512,s__959,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2513,s__960,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2514,s__961,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2515,s__962,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2516,s__963,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2517,s__964,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2518,s__965,chair,chair,2,chair,n03001627,chair.n.01,1
2519,s__966,chair,chair,2,chair,n03001627,chair.n.01,1
2520,s__967,chair,chair,2,chair,n03001627,chair.n.01,1
2521,s__968,chair,chair,2,chair,n03001627,chair.n.01,1
2522,s__969,storage_bench,storage_bench,2,chair,n02828884,bench.n.01,1
2523,s__970,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2524,s__971,kitchen_set,kitchen_set,2,counter,-,-,1
2525,s__972,kitchen_set,kitchen_set,2,counter,-,-,1
2526,s__973,kitchen_set,kitchen_set,2,counter,-,-,1
2527,s__974,kitchen_set,kitchen_set,2,counter,-,-,1
2528,s__975,kitchen_set,kitchen_set,2,counter,-,-,1
2529,s__976,kitchen_set,kitchen_set,2,counter,-,-,1
2530,s__977,kitchen_set,kitchen_set,2,counter,-,-,1
2531,s__978,kitchen_set,kitchen_set,2,counter,-,-,1
2532,s__979,kitchen_set,kitchen_set,2,counter,-,-,1
2533,s__980,kitchen_set,kitchen_set,2,counter,-,-,1
2534,s__981,kitchen_set,kitchen_set,2,counter,-,-,1
2535,s__982,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
2536,s__983,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2537,s__984,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2538,s__985,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2539,s__986,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2540,s__987,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2541,s__988,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2542,s__989,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2543,s__990,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2544,s__991,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2545,s__992,stand,stand,2,night_stand,n04301000,stand.n.04,1
2546,s__993,stand,stand,2,night_stand,n04301000,stand.n.04,1
2547,s__994,stand,stand,2,night_stand,n04301000,stand.n.04,1
2548,s__995,stand,stand,2,night_stand,n04301000,stand.n.04,1
2549,s__996,stand,stand,2,night_stand,n04301000,stand.n.04,1
2550,s__997,stand,stand,2,night_stand,n04301000,stand.n.04,1
2551,s__998,stand,stand,2,night_stand,n04301000,stand.n.04,1
2552,s__999,stand,stand,2,night_stand,n04301000,stand.n.04,1
